id_record,id_service,record_timestamp
29883359,2478,2023-09-09 10:00:00.000000
29884845,2478,2023-09-09 11:00:00.000000
29884451,3222,2023-09-09 11:00:00.000000
29885620,3222,2023-09-09 12:00:00.000000
29886650,3222,2023-09-09 13:00:00.000000
29888294,3222,2023-09-09 14:00:00.000000
29888539,2478,2023-09-09 14:00:00.000000
29885936,2478,2023-09-09 12:00:00.000000
29886887,2256,2023-09-09 10:00:00.000000
29886890,2256,2023-09-09 11:00:00.000000
29886891,2256,2023-09-09 12:00:00.000000
29886892,2256,2023-09-09 13:00:00.000000
29887098,2478,2023-09-09 13:00:00.000000
29889237,3222,2023-09-09 15:00:00.000000
29889638,2256,2023-09-09 14:00:00.000000
29889641,2256,2023-09-09 15:00:00.000000
29889702,2478,2023-09-09 15:00:00.000000
29891062,2256,2023-09-09 16:00:00.000000
29890679,3222,2023-09-09 16:00:00.000000
29890934,2478,2023-09-09 16:00:00.000000
29891905,3222,2023-09-09 17:00:00.000000
29892084,2478,2023-09-09 17:00:00.000000
29892865,2256,2023-09-09 17:00:00.000000
29893392,2478,2023-09-09 18:00:00.000000
29893132,3222,2023-09-09 18:00:00.000000
29894144,2256,2023-09-09 18:00:00.000000
29894458,3222,2023-09-09 19:00:00.000000
29895705,2478,2023-09-09 20:00:00.000000
29894710,2478,2023-09-09 19:00:00.000000
29895518,3222,2023-09-09 20:00:00.000000
29896470,2256,2023-09-09 20:00:00.000000
29894356,2256,2023-09-09 19:00:00.000000
29896991,2256,2023-09-09 21:00:00.000000
29897239,2478,2023-09-09 21:00:00.000000
29896783,3222,2023-09-09 21:00:00.000000
29897983,3222,2023-09-09 22:00:00.000000
29898268,2478,2023-09-09 22:00:00.000000
29899015,2256,2023-09-09 22:00:00.000000
29899225,3222,2023-09-09 23:00:00.000000
29899458,2478,2023-09-09 23:00:00.000000
29900197,2256,2023-09-09 23:00:00.000000
29900625,3222,2023-09-10 00:00:00.000000
29902943,2478,2023-09-10 00:00:00.000000
29907756,3222,2023-09-10 01:00:00.000000
29908963,2478,2023-09-10 01:00:00.000000
29912304,2478,2023-09-10 02:00:00.000000
29911881,3222,2023-09-10 02:00:00.000000
29913797,3222,2023-09-10 03:00:00.000000
29914104,2478,2023-09-10 03:00:00.000000
29915024,3222,2023-09-10 04:00:00.000000
29916239,2256,2023-09-10 00:00:00.000000
29916240,2256,2023-09-10 01:00:00.000000
29916241,2256,2023-09-10 02:00:00.000000
29916242,2256,2023-09-10 03:00:00.000000
29916243,2256,2023-09-10 04:00:00.000000
29915248,2478,2023-09-10 04:00:00.000000
29916630,3222,2023-09-10 05:00:00.000000
29916871,2478,2023-09-10 05:00:00.000000
29918046,3222,2023-09-10 06:00:00.000000
29918425,2478,2023-09-10 06:00:00.000000
29921453,2256,2023-09-10 08:00:00.000000
29921607,3222,2023-09-10 09:00:00.000000
29920728,2478,2023-09-10 08:00:00.000000
29919224,3222,2023-09-10 07:00:00.000000
29919421,2478,2023-09-10 07:00:00.000000
29920498,3222,2023-09-10 08:00:00.000000
29920159,2256,2023-09-10 05:00:00.000000
29920163,2256,2023-09-10 06:00:00.000000
29920164,2256,2023-09-10 07:00:00.000000
29921829,2478,2023-09-10 09:00:00.000000
29922596,2256,2023-09-10 09:00:00.000000
29922848,3222,2023-09-10 10:00:00.000000
29923126,2478,2023-09-10 10:00:00.000000
29924105,2256,2023-09-10 10:00:00.000000
29924110,2256,2023-09-10 11:00:00.000000
29924055,3222,2023-09-10 11:00:00.000000
29924512,2478,2023-09-10 11:00:00.000000
29925609,2256,2023-09-10 12:00:00.000000
29925520,3222,2023-09-10 12:00:00.000000
29925891,2478,2023-09-10 12:00:00.000000
29927014,2478,2023-09-10 13:00:00.000000
29926643,2256,2023-09-10 13:00:00.000000
29926607,3222,2023-09-10 13:00:00.000000
29927823,3222,2023-09-10 14:00:00.000000
29928016,2478,2023-09-10 14:00:00.000000
29929062,3222,2023-09-10 15:00:00.000000
29929287,2478,2023-09-10 15:00:00.000000
29930027,2256,2023-09-10 14:00:00.000000
29930033,2256,2023-09-10 15:00:00.000000
29930201,3222,2023-09-10 16:00:00.000000
29930709,2478,2023-09-10 16:00:00.000000
29931620,2256,2023-09-10 17:00:00.000000
29930504,2256,2023-09-10 16:00:00.000000
29931381,3222,2023-09-10 17:00:00.000000
29931914,2478,2023-09-10 17:00:00.000000
29934037,2478,2023-09-10 19:00:00.000000
29932604,3222,2023-09-10 18:00:00.000000
29932966,2478,2023-09-10 18:00:00.000000
29933606,2256,2023-09-10 18:00:00.000000
29933810,3222,2023-09-10 19:00:00.000000
29934839,2256,2023-09-10 19:00:00.000000
29935166,2256,2023-09-10 20:00:00.000000
29935136,3222,2023-09-10 20:00:00.000000
29935471,2478,2023-09-10 20:00:00.000000
29936382,3222,2023-09-10 21:00:00.000000
29936620,2478,2023-09-10 21:00:00.000000
29937356,2256,2023-09-10 21:00:00.000000
29937550,3222,2023-09-10 22:00:00.000000
29938553,2256,2023-09-10 22:00:00.000000
29937798,2478,2023-09-10 22:00:00.000000
29938814,3222,2023-09-10 23:00:00.000000
29941085,2256,2023-09-11 00:00:00.000000
29940309,3222,2023-09-11 00:00:00.000000
29939770,2256,2023-09-10 23:00:00.000000
29939010,2478,2023-09-10 23:00:00.000000
29943948,2478,2023-09-11 00:00:00.000000
29949789,2478,2023-09-11 01:00:00.000000
29948078,3222,2023-09-11 01:00:00.000000
29951710,2256,2023-09-11 01:00:00.000000
29952151,2256,2023-09-11 02:00:00.000000
29952085,3222,2023-09-11 02:00:00.000000
29952497,2478,2023-09-11 02:00:00.000000
29953696,3222,2023-09-11 03:00:00.000000
29953878,2478,2023-09-11 03:00:00.000000
29954629,2256,2023-09-11 03:00:00.000000
29954791,3222,2023-09-11 04:00:00.000000
29955980,2256,2023-09-11 04:00:00.000000
29955147,2478,2023-09-11 04:00:00.000000
29956098,3222,2023-09-11 05:00:00.000000
29956323,2478,2023-09-11 05:00:00.000000
29957243,2256,2023-09-11 05:00:00.000000
29958791,2256,2023-09-11 06:00:00.000000
29957656,3222,2023-09-11 06:00:00.000000
29957919,2478,2023-09-11 06:00:00.000000
29959248,2478,2023-09-11 07:00:00.000000
29959549,3222,2023-09-11 07:00:00.000000
29960585,2478,2023-09-11 08:00:00.000000
29960069,3222,2023-09-11 08:00:00.000000
29960430,2256,2023-09-11 07:00:00.000000
29960436,2256,2023-09-11 08:00:00.000000
29961646,3222,2023-09-11 09:00:00.000000
29962013,2478,2023-09-11 09:00:00.000000
29963140,2256,2023-09-11 09:00:00.000000
29963141,2256,2023-09-11 10:00:00.000000
29962901,3222,2023-09-11 10:00:00.000000
29963499,2478,2023-09-11 10:00:00.000000
29964778,2478,2023-09-11 11:00:00.000000
29964306,3222,2023-09-11 11:00:00.000000
29965392,2256,2023-09-11 11:00:00.000000
29965394,2256,2023-09-11 12:00:00.000000
29965627,3222,2023-09-11 12:00:00.000000
29966063,2478,2023-09-11 12:00:00.000000
29967274,2256,2023-09-11 13:00:00.000000
29966902,3222,2023-09-11 13:00:00.000000
29967418,2478,2023-09-11 13:00:00.000000
29968044,3222,2023-09-11 14:00:00.000000
29968568,2478,2023-09-11 14:00:00.000000
29969820,2478,2023-09-11 15:00:00.000000
29969152,3222,2023-09-11 15:00:00.000000
29970585,3222,2023-09-11 16:00:00.000000
29970974,2478,2023-09-11 16:00:00.000000
29971824,3222,2023-09-11 17:00:00.000000
29972284,2478,2023-09-11 17:00:00.000000
29971836,2256,2023-09-11 14:00:00.000000
29971839,2256,2023-09-11 15:00:00.000000
29971847,2256,2023-09-11 16:00:00.000000
29971848,2256,2023-09-11 17:00:00.000000
29973211,2478,2023-09-11 18:00:00.000000
29973505,3222,2023-09-11 18:00:00.000000
29973994,2256,2023-09-11 18:00:00.000000
29973996,2256,2023-09-11 19:00:00.000000
29974152,3222,2023-09-11 19:00:00.000000
29974508,2478,2023-09-11 19:00:00.000000
29975347,3222,2023-09-11 20:00:00.000000
29975646,2256,2023-09-11 20:00:00.000000
29976376,2478,2023-09-11 20:00:00.000000
29976767,3222,2023-09-11 21:00:00.000000
29976945,2478,2023-09-11 21:00:00.000000
29977738,2256,2023-09-11 21:00:00.000000
29978083,3222,2023-09-11 22:00:00.000000
29978318,2478,2023-09-11 22:00:00.000000
29979090,2256,2023-09-11 22:00:00.000000
29979258,3222,2023-09-11 23:00:00.000000
29979453,2478,2023-09-11 23:00:00.000000
29980201,2256,2023-09-11 23:00:00.000000
29980632,3222,2023-09-12 00:00:00.000000
29983787,2478,2023-09-12 00:00:00.000000
29987660,3222,2023-09-12 01:00:00.000000
29991422,2256,2023-09-12 00:00:00.000000
29991425,2256,2023-09-12 01:00:00.000000
29989450,2478,2023-09-12 01:00:00.000000
29991672,3222,2023-09-12 02:00:00.000000
29993401,2256,2023-09-12 02:00:00.000000
29992090,2478,2023-09-12 02:00:00.000000
29993536,3222,2023-09-12 03:00:00.000000
29993829,2478,2023-09-12 03:00:00.000000
29994698,2256,2023-09-12 03:00:00.000000
29994991,3222,2023-09-12 04:00:00.000000
29995322,2478,2023-09-12 04:00:00.000000
29996093,2256,2023-09-12 04:00:00.000000
29996268,3222,2023-09-12 05:00:00.000000
29996480,2478,2023-09-12 05:00:00.000000
29997334,2256,2023-09-12 05:00:00.000000
29998596,2256,2023-09-12 06:00:00.000000
29997650,3222,2023-09-12 06:00:00.000000
29997841,2478,2023-09-12 06:00:00.000000
29998831,3222,2023-09-12 07:00:00.000000
29999072,2478,2023-09-12 07:00:00.000000
29999894,2256,2023-09-12 07:00:00.000000
30000098,3222,2023-09-12 08:00:00.000000
30000344,2478,2023-09-12 08:00:00.000000
30001032,3222,2023-09-12 09:00:00.000000
30001587,2256,2023-09-12 08:00:00.000000
30001593,2256,2023-09-12 09:00:00.000000
30001578,2478,2023-09-12 09:00:00.000000
30003078,2478,2023-09-12 10:00:00.000000
30002798,2256,2023-09-12 10:00:00.000000
30002758,3222,2023-09-12 10:00:00.000000
30003932,2256,2023-09-12 11:00:00.000000
30003775,3222,2023-09-12 11:00:00.000000
30004170,2478,2023-09-12 11:00:00.000000
30005452,2256,2023-09-12 12:00:00.000000
30004970,3222,2023-09-12 12:00:00.000000
30005282,2478,2023-09-12 12:00:00.000000
30006139,3222,2023-09-12 13:00:00.000000
30007677,2256,2023-09-12 14:00:00.000000
30006443,2256,2023-09-12 13:00:00.000000
30007380,3222,2023-09-12 14:00:00.000000
30007980,2478,2023-09-12 14:00:00.000000
30009083,2478,2023-09-12 15:00:00.000000
30008673,3222,2023-09-12 15:00:00.000000
30008793,2256,2023-09-12 15:00:00.000000
30009972,3222,2023-09-12 16:00:00.000000
30010250,2478,2023-09-12 16:00:00.000000
30011764,2256,2023-09-12 16:00:00.000000
30011773,2256,2023-09-12 17:00:00.000000
30012213,2478,2023-09-12 17:00:00.000000
30011826,3222,2023-09-12 17:00:00.000000
30013058,2256,2023-09-12 18:00:00.000000
30012929,3222,2023-09-12 18:00:00.000000
30013321,2478,2023-09-12 18:00:00.000000
30014065,3222,2023-09-12 19:00:00.000000
30014264,2478,2023-09-12 19:00:00.000000
30014989,2256,2023-09-12 19:00:00.000000
30015221,3222,2023-09-12 20:00:00.000000
30015452,2478,2023-09-12 20:00:00.000000
30016153,2256,2023-09-12 20:00:00.000000
30016510,3222,2023-09-12 21:00:00.000000
30016623,2256,2023-09-12 21:00:00.000000
30016876,2478,2023-09-12 21:00:00.000000
30017596,3222,2023-09-12 22:00:00.000000
30019021,2478,2023-09-12 23:00:00.000000
30017834,2478,2023-09-12 22:00:00.000000
30019674,2256,2023-09-12 23:00:00.000000
30019410,3222,2023-09-12 23:00:00.000000
30020377,3222,2023-09-13 00:00:00.000000
30018614,2256,2023-09-12 22:00:00.000000
30006731,2478,2023-09-12 13:00:00.000000
30024070,2478,2023-09-13 00:00:00.000000
30028982,2478,2023-09-13 01:00:00.000000
30029658,3222,2023-09-13 01:00:00.000000
30030084,2256,2023-09-13 00:00:00.000000
30030086,2256,2023-09-13 01:00:00.000000
30030455,3222,2023-09-13 02:00:00.000000
30031791,2256,2023-09-13 02:00:00.000000
30030758,2478,2023-09-13 02:00:00.000000
30031996,3222,2023-09-13 03:00:00.000000
30032256,2478,2023-09-13 03:00:00.000000
30033051,2256,2023-09-13 03:00:00.000000
30033271,3222,2023-09-13 04:00:00.000000
30033537,2478,2023-09-13 04:00:00.000000
30034377,2256,2023-09-13 04:00:00.000000
30034662,3222,2023-09-13 05:00:00.000000
30034873,2478,2023-09-13 05:00:00.000000
30035778,3222,2023-09-13 06:00:00.000000
30035679,2256,2023-09-13 05:00:00.000000
30035693,2256,2023-09-13 06:00:00.000000
30036847,2478,2023-09-13 06:00:00.000000
30037356,3222,2023-09-13 07:00:00.000000
30037536,2478,2023-09-13 07:00:00.000000
30038438,3222,2023-09-13 08:00:00.000000
30038447,2256,2023-09-13 07:00:00.000000
30038456,2256,2023-09-13 08:00:00.000000
30038831,2478,2023-09-13 08:00:00.000000
30039775,3222,2023-09-13 09:00:00.000000
30039705,2256,2023-09-13 09:00:00.000000
30040051,2478,2023-09-13 09:00:00.000000
30041003,2256,2023-09-13 10:00:00.000000
30041261,2478,2023-09-13 10:00:00.000000
30040816,3222,2023-09-13 10:00:00.000000
30042548,2478,2023-09-13 11:00:00.000000
30041964,3222,2023-09-13 11:00:00.000000
30042203,2256,2023-09-13 11:00:00.000000
30043434,2256,2023-09-13 12:00:00.000000
30043228,3222,2023-09-13 12:00:00.000000
30043725,2478,2023-09-13 12:00:00.000000
30044514,3222,2023-09-13 13:00:00.000000
30044853,2478,2023-09-13 13:00:00.000000
30045680,3222,2023-09-13 14:00:00.000000
30046143,2478,2023-09-13 14:00:00.000000
30045810,2256,2023-09-13 13:00:00.000000
30045812,2256,2023-09-13 14:00:00.000000
30049388,2256,2023-09-13 15:00:00.000000
30047520,3222,2023-09-13 15:00:00.000000
30048386,2478,2023-09-13 15:00:00.000000
30050178,2478,2023-09-13 16:00:00.000000
30049796,3222,2023-09-13 16:00:00.000000
30050071,2256,2023-09-13 16:00:00.000000
30051802,2478,2023-09-13 17:00:00.000000
30051392,3222,2023-09-13 17:00:00.000000
30051629,2256,2023-09-13 17:00:00.000000
30052621,3222,2023-09-13 18:00:00.000000
30052719,2256,2023-09-13 18:00:00.000000
30052989,2478,2023-09-13 18:00:00.000000
30054225,2256,2023-09-13 19:00:00.000000
30054366,2478,2023-09-13 19:00:00.000000
30053844,3222,2023-09-13 19:00:00.000000
30055025,2256,2023-09-13 20:00:00.000000
30055129,3222,2023-09-13 20:00:00.000000
30056364,2256,2023-09-13 21:00:00.000000
30055722,2478,2023-09-13 20:00:00.000000
30056195,3222,2023-09-13 21:00:00.000000
30056496,2478,2023-09-13 21:00:00.000000
30057871,2256,2023-09-13 22:00:00.000000
30059759,2256,2023-09-13 23:00:00.000000
30059025,2478,2023-09-13 23:00:00.000000
30058841,3222,2023-09-13 23:00:00.000000
30057638,3222,2023-09-13 22:00:00.000000
30057974,2478,2023-09-13 22:00:00.000000
30060242,3222,2023-09-14 00:00:00.000000
30061844,2478,2023-09-14 00:00:00.000000
30067163,3222,2023-09-14 01:00:00.000000
30069148,2478,2023-09-14 01:00:00.000000
30070762,2256,2023-09-14 00:00:00.000000
30070763,2256,2023-09-14 01:00:00.000000
30071167,3222,2023-09-14 02:00:00.000000
30071405,2478,2023-09-14 02:00:00.000000
30072754,2256,2023-09-14 02:00:00.000000
30073260,2478,2023-09-14 03:00:00.000000
30074045,2256,2023-09-14 03:00:00.000000
30073019,3222,2023-09-14 03:00:00.000000
30074627,2478,2023-09-14 04:00:00.000000
30074426,3222,2023-09-14 04:00:00.000000
30075455,2256,2023-09-14 04:00:00.000000
30075650,3222,2023-09-14 05:00:00.000000
30076164,2478,2023-09-14 05:00:00.000000
30077222,3222,2023-09-14 06:00:00.000000
30077535,2478,2023-09-14 06:00:00.000000
30078476,3222,2023-09-14 07:00:00.000000
30078821,2478,2023-09-14 07:00:00.000000
30079739,3222,2023-09-14 08:00:00.000000
30079967,2478,2023-09-14 08:00:00.000000
30080704,2256,2023-09-14 05:00:00.000000
30080707,2256,2023-09-14 06:00:00.000000
30080708,2256,2023-09-14 07:00:00.000000
30080714,2256,2023-09-14 08:00:00.000000
30081026,3222,2023-09-14 09:00:00.000000
30081273,2256,2023-09-14 09:00:00.000000
30081893,2478,2023-09-14 09:00:00.000000
30082731,2478,2023-09-14 10:00:00.000000
30082277,3222,2023-09-14 10:00:00.000000
30083626,2256,2023-09-14 10:00:00.000000
30083472,3222,2023-09-14 11:00:00.000000
30083980,2478,2023-09-14 11:00:00.000000
30083641,2256,2023-09-14 11:00:00.000000
30084714,3222,2023-09-14 12:00:00.000000
30084945,2478,2023-09-14 12:00:00.000000
30086189,2256,2023-09-14 12:00:00.000000
30086191,2256,2023-09-14 13:00:00.000000
30086411,2478,2023-09-14 13:00:00.000000
30085969,3222,2023-09-14 13:00:00.000000
30087242,3222,2023-09-14 14:00:00.000000
30087710,2478,2023-09-14 14:00:00.000000
30088264,2256,2023-09-14 14:00:00.000000
30088448,3222,2023-09-14 15:00:00.000000
30088915,2478,2023-09-14 15:00:00.000000
30089499,2256,2023-09-14 15:00:00.000000
30090192,2256,2023-09-14 16:00:00.000000
30089624,3222,2023-09-14 16:00:00.000000
30090126,2478,2023-09-14 16:00:00.000000
30090986,2256,2023-09-14 17:00:00.000000
30091056,3222,2023-09-14 17:00:00.000000
30091351,2478,2023-09-14 17:00:00.000000
30092235,3222,2023-09-14 18:00:00.000000
30093160,2256,2023-09-14 18:00:00.000000
30092420,2478,2023-09-14 18:00:00.000000
30093497,3222,2023-09-14 19:00:00.000000
30093721,2478,2023-09-14 19:00:00.000000
30094594,2256,2023-09-14 19:00:00.000000
30094595,2256,2023-09-14 20:00:00.000000
30094807,3222,2023-09-14 20:00:00.000000
30095097,2478,2023-09-14 20:00:00.000000
30096234,2256,2023-09-14 21:00:00.000000
30095801,3222,2023-09-14 21:00:00.000000
30096307,2478,2023-09-14 21:00:00.000000
30097199,3222,2023-09-14 22:00:00.000000
30097405,2478,2023-09-14 22:00:00.000000
30098160,2256,2023-09-14 22:00:00.000000
30098391,3222,2023-09-14 23:00:00.000000
30098620,2478,2023-09-14 23:00:00.000000
30099377,2256,2023-09-14 23:00:00.000000
30100369,2256,2023-09-15 00:00:00.000000
30101797,2478,2023-09-15 00:00:00.000000
30100309,3222,2023-09-15 00:00:00.000000
30110195,2256,2023-09-15 01:00:00.000000
30109796,2478,2023-09-15 01:00:00.000000
30108153,3222,2023-09-15 01:00:00.000000
30112562,3222,2023-09-15 03:00:00.000000
30111173,2478,2023-09-15 02:00:00.000000
30110985,3222,2023-09-15 02:00:00.000000
30112056,2256,2023-09-15 02:00:00.000000
30112749,2478,2023-09-15 03:00:00.000000
30113565,2256,2023-09-15 03:00:00.000000
30114124,2478,2023-09-15 04:00:00.000000
30113885,3222,2023-09-15 04:00:00.000000
30114996,2256,2023-09-15 04:00:00.000000
30115455,2478,2023-09-15 05:00:00.000000
30115271,3222,2023-09-15 05:00:00.000000
30116244,2256,2023-09-15 05:00:00.000000
30117562,2256,2023-09-15 06:00:00.000000
30116700,2478,2023-09-15 06:00:00.000000
30116509,3222,2023-09-15 06:00:00.000000
30117767,3222,2023-09-15 07:00:00.000000
30117998,2478,2023-09-15 07:00:00.000000
30118842,2256,2023-09-15 07:00:00.000000
30118846,2256,2023-09-15 08:00:00.000000
30119320,2478,2023-09-15 08:00:00.000000
30118912,3222,2023-09-15 08:00:00.000000
30120239,2256,2023-09-15 09:00:00.000000
30120326,3222,2023-09-15 09:00:00.000000
30120570,2478,2023-09-15 09:00:00.000000
30122345,2478,2023-09-15 10:00:00.000000
30122272,2256,2023-09-15 10:00:00.000000
30122777,3222,2023-09-15 10:00:00.000000
30123726,2478,2023-09-15 11:00:00.000000
30123226,3222,2023-09-15 11:00:00.000000
30124583,2256,2023-09-15 11:00:00.000000
30124591,2256,2023-09-15 12:00:00.000000
30124763,3222,2023-09-15 12:00:00.000000
30125521,2478,2023-09-15 12:00:00.000000
30126064,3222,2023-09-15 13:00:00.000000
30126479,2478,2023-09-15 13:00:00.000000
30127419,3222,2023-09-15 14:00:00.000000
30127911,2478,2023-09-15 14:00:00.000000
30129090,2478,2023-09-15 15:00:00.000000
30129438,3222,2023-09-15 15:00:00.000000
30130042,3222,2023-09-15 16:00:00.000000
30130294,2478,2023-09-15 16:00:00.000000
30131198,3222,2023-09-15 17:00:00.000000
30131823,2478,2023-09-15 17:00:00.000000
30132180,2256,2023-09-15 13:00:00.000000
30132181,2256,2023-09-15 14:00:00.000000
30132182,2256,2023-09-15 15:00:00.000000
30132183,2256,2023-09-15 16:00:00.000000
30132184,2256,2023-09-15 17:00:00.000000
30132753,2478,2023-09-15 18:00:00.000000
30132499,3222,2023-09-15 18:00:00.000000
30133537,2256,2023-09-15 18:00:00.000000
30133728,3222,2023-09-15 19:00:00.000000
30133915,2478,2023-09-15 19:00:00.000000
30135097,2478,2023-09-15 20:00:00.000000
30134905,3222,2023-09-15 20:00:00.000000
30136087,2256,2023-09-15 19:00:00.000000
30136092,2256,2023-09-15 20:00:00.000000
30136095,2256,2023-09-15 21:00:00.000000
30136726,2478,2023-09-15 21:00:00.000000
30136290,3222,2023-09-15 21:00:00.000000
30137692,2478,2023-09-15 22:00:00.000000
30138487,2256,2023-09-15 22:00:00.000000
30138216,3222,2023-09-15 22:00:00.000000
30138661,3222,2023-09-15 23:00:00.000000
30139605,2256,2023-09-15 23:00:00.000000
30138841,2478,2023-09-15 23:00:00.000000
30143402,2478,2023-09-16 00:00:00.000000
30140343,3222,2023-09-16 00:00:00.000000
30149551,2478,2023-09-16 01:00:00.000000
30147871,3222,2023-09-16 01:00:00.000000
30150798,2256,2023-09-16 01:00:00.000000
30150795,2256,2023-09-16 00:00:00.000000
30151079,3222,2023-09-16 02:00:00.000000
30151374,2478,2023-09-16 02:00:00.000000
30152917,2256,2023-09-16 03:00:00.000000
30152814,2256,2023-09-16 02:00:00.000000
30152972,3222,2023-09-16 03:00:00.000000
30153252,2478,2023-09-16 03:00:00.000000
30154497,3222,2023-09-16 04:00:00.000000
30154752,2478,2023-09-16 04:00:00.000000
30155579,2256,2023-09-16 04:00:00.000000
30155761,3222,2023-09-16 05:00:00.000000
30155980,2478,2023-09-16 05:00:00.000000
30157551,2478,2023-09-16 06:00:00.000000
30157282,3222,2023-09-16 06:00:00.000000
30158519,2256,2023-09-16 05:00:00.000000
30158520,2256,2023-09-16 06:00:00.000000
30158746,3222,2023-09-16 07:00:00.000000
30159908,2256,2023-09-16 07:00:00.000000
30159920,2256,2023-09-16 08:00:00.000000
30159029,2478,2023-09-16 07:00:00.000000
30160151,3222,2023-09-16 08:00:00.000000
30160876,2478,2023-09-16 08:00:00.000000
30161535,2478,2023-09-16 09:00:00.000000
30161290,3222,2023-09-16 09:00:00.000000
30162277,2256,2023-09-16 09:00:00.000000
30162594,2256,2023-09-16 10:00:00.000000
30162590,3222,2023-09-16 10:00:00.000000
30162969,2478,2023-09-16 10:00:00.000000
30163992,2256,2023-09-16 11:00:00.000000
30164323,2478,2023-09-16 11:00:00.000000
30163736,3222,2023-09-16 11:00:00.000000
30164989,3222,2023-09-16 12:00:00.000000
30165436,2478,2023-09-16 12:00:00.000000
30166305,3222,2023-09-16 13:00:00.000000
30166806,2478,2023-09-16 13:00:00.000000
30168063,2256,2023-09-16 12:00:00.000000
30168066,2256,2023-09-16 13:00:00.000000
30167452,3222,2023-09-16 14:00:00.000000
30168487,2256,2023-09-16 14:00:00.000000
30168721,3222,2023-09-16 15:00:00.000000
30169549,2478,2023-09-16 15:00:00.000000
30169935,3222,2023-09-16 16:00:00.000000
30170316,2478,2023-09-16 16:00:00.000000
30170206,2256,2023-09-16 15:00:00.000000
30170211,2256,2023-09-16 16:00:00.000000
30171556,2478,2023-09-16 17:00:00.000000
30171197,3222,2023-09-16 17:00:00.000000
30171298,2256,2023-09-16 17:00:00.000000
30172622,2256,2023-09-16 18:00:00.000000
30172387,3222,2023-09-16 18:00:00.000000
30172828,2478,2023-09-16 18:00:00.000000
30173624,3222,2023-09-16 19:00:00.000000
30173878,2478,2023-09-16 19:00:00.000000
30174644,2256,2023-09-16 19:00:00.000000
30174832,3222,2023-09-16 20:00:00.000000
30175122,2478,2023-09-16 20:00:00.000000
30175999,3222,2023-09-16 21:00:00.000000
30176466,2478,2023-09-16 21:00:00.000000
30177158,2256,2023-09-16 20:00:00.000000
30177159,2256,2023-09-16 21:00:00.000000
30177491,3222,2023-09-16 22:00:00.000000
30177385,2256,2023-09-16 22:00:00.000000
30177719,2478,2023-09-16 22:00:00.000000
30178779,2256,2023-09-16 23:00:00.000000
30179069,2478,2023-09-16 23:00:00.000000
30178687,3222,2023-09-16 23:00:00.000000
30180303,3222,2023-09-17 00:00:00.000000
30167870,2478,2023-09-16 14:00:00.000000
30182421,2478,2023-09-17 00:00:00.000000
30186701,3222,2023-09-17 01:00:00.000000
30188012,2478,2023-09-17 01:00:00.000000
30190458,2256,2023-09-17 00:00:00.000000
30190459,2256,2023-09-17 01:00:00.000000
30190717,3222,2023-09-17 02:00:00.000000
30191132,2478,2023-09-17 02:00:00.000000
30192760,2256,2023-09-17 02:00:00.000000
30192933,3222,2023-09-17 03:00:00.000000
30194197,2256,2023-09-17 03:00:00.000000
30193231,2478,2023-09-17 03:00:00.000000
30194429,3222,2023-09-17 04:00:00.000000
30194736,2478,2023-09-17 04:00:00.000000
30195519,2256,2023-09-17 04:00:00.000000
30195802,2256,2023-09-17 05:00:00.000000
30195752,3222,2023-09-17 05:00:00.000000
30196091,2478,2023-09-17 05:00:00.000000
30197162,2478,2023-09-17 06:00:00.000000
30197893,2256,2023-09-17 06:00:00.000000
30198503,2478,2023-09-17 07:00:00.000000
30199218,2256,2023-09-17 07:00:00.000000
30199738,2478,2023-09-17 08:00:00.000000
30201061,2478,2023-09-17 09:00:00.000000
30200755,2256,2023-09-17 08:00:00.000000
30200760,2256,2023-09-17 09:00:00.000000
30203054,2256,2023-09-17 10:00:00.000000
30203059,2256,2023-09-17 11:00:00.000000
30202142,2478,2023-09-17 10:00:00.000000
30203454,2478,2023-09-17 11:00:00.000000
30203956,3222,2023-09-17 06:00:00.000000
30203957,3222,2023-09-17 07:00:00.000000
30203958,3222,2023-09-17 08:00:00.000000
30203959,3222,2023-09-17 09:00:00.000000
30203964,3222,2023-09-17 10:00:00.000000
30203971,3222,2023-09-17 11:00:00.000000
30204393,3222,2023-09-17 12:00:00.000000
30204882,2478,2023-09-17 12:00:00.000000
30204775,2256,2023-09-17 12:00:00.000000
30205690,2256,2023-09-17 13:00:00.000000
30205716,3222,2023-09-17 13:00:00.000000
30206042,2478,2023-09-17 13:00:00.000000
30206853,3222,2023-09-17 14:00:00.000000
30207162,2478,2023-09-17 14:00:00.000000
30206907,2256,2023-09-17 14:00:00.000000
30208018,3222,2023-09-17 15:00:00.000000
30208480,2478,2023-09-17 15:00:00.000000
30208145,2256,2023-09-17 15:00:00.000000
30209579,2478,2023-09-17 16:00:00.000000
30209777,2256,2023-09-17 16:00:00.000000
30210172,3222,2023-09-17 16:00:00.000000
30210525,2256,2023-09-17 17:00:00.000000
30210561,3222,2023-09-17 17:00:00.000000
30210855,2478,2023-09-17 17:00:00.000000
30211789,2256,2023-09-17 18:00:00.000000
30211683,3222,2023-09-17 18:00:00.000000
30212079,2478,2023-09-17 18:00:00.000000
30212885,2256,2023-09-17 19:00:00.000000
30213210,2478,2023-09-17 19:00:00.000000
30212959,3222,2023-09-17 19:00:00.000000
30214084,3222,2023-09-17 20:00:00.000000
30214459,2478,2023-09-17 20:00:00.000000
30214174,2256,2023-09-17 20:00:00.000000
