id_record,value
30744921,4.34
30745336,3.1
30745914,5.71
30746740,4.09
30745368,0
30746511,0
30747930,3.7
30747426,5.69
30748349,3.81
30749564,1.89
30747875,0
30749015,0
30750323,2.34
30749522,0.62
30750165,0
30750661,1.62
30751907,2.58
30751734,2.14
30751448,0
30753069,1.19
30753085,2.64
30752702,0
30754176,1.23
30754218,0
30754631,0
30755167,0
30755744,0
30756493,0
30756538,0
30758629,0
30757845,0
30759199,0
30759363,0
30760432,0
30761445,0
30761709,0
30761938,0
30772632,0
30772684,0
30772714,0
30772723,0
30772728,0
30772729,0
